program_key,program_title,training_level,family_code,family_name,occupation_id,cno11_code,occupation_label,relationship_type,source_url,source_quote,reviewed_at,mapping_version
"INA02M","Aceites de Oliva y Vinos","intermediate","INA","Industrias Alimentarias","occupation:cno11:3510","3510","Agentes y representantes comerciales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/aceites-oliva-vinos.html","Comercial de aceites de oliva, vinos y otras bebidas.","2026-08-21","1.0.0"
"INA02M","Aceites de Oliva y Vinos","intermediate","INA","Industrias Alimentarias","occupation:cno11:7705","7705","Trabajadores conserveros de frutas y hortalizas y trabajadores de la elaboración de bebidas no alcohólicas","reviewed_relationship","https://www.boe.es/eli/es/rd/2008/11/03/1798","Maestro de almazara.","2026-08-21","1.0.0"
"INA02M","Aceites de Oliva y Vinos","intermediate","INA","Industrias Alimentarias","occupation:cno11:7707","7707","Trabajadores de la elaboración del vino","official_output","https://www.boe.es/eli/es/rd/2008/11/03/1798","Bodeguero, elaborador de vinos, cavas, sidra y otras bebidas y derivados.","2026-08-21","1.0.0"
"INA02M","Aceites de Oliva y Vinos","intermediate","INA","Industrias Alimentarias","occupation:cno11:8193","8193","Operadores de máquinas de embalaje, embotellamiento y etiquetado","reviewed_relationship","https://www.boe.es/eli/es/rd/2008/11/03/1798","Operador de sección de embotellado y/o envasado.","2026-08-21","1.0.0"
"INA02S","Procesos y Calidad en la Industria Alimentaria","higher","INA","Industrias Alimentarias","occupation:cno11:3160","3160","Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/procesos-calidad-industria-alimentaria.html","Técnica / técnico en laboratorio de control de calidad.","2026-08-14","1.0.0"
"INA02S","Procesos y Calidad en la Industria Alimentaria","higher","INA","Industrias Alimentarias","occupation:cno11:3209","3209","Supervisores de otras industrias manufactureras","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/procesos-calidad-industria-alimentaria.html","Supervisor / supervisora de equipos, procesos y productos.","2026-08-14","1.0.0"
"INA02S","Procesos y Calidad en la Industria Alimentaria","higher","INA","Industrias Alimentarias","occupation:cno11:3510","3510","Agentes y representantes comerciales","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/procesos-calidad-industria-alimentaria.html","Técnica / técnico comercial.","2026-08-14","1.0.0"
"INA03M","Elaboración de Productos Alimenticios","intermediate","INA","Industrias Alimentarias","occupation:cno11:8160","8160","Operadores de máquinas para elaborar productos alimenticios, bebidas y tabaco","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/elaboracion-productos-alimenticios.html","Operador / operadora de máquinas y equipos para el tratamiento y elaboración de productos alimentarios.","2026-08-22","1.0.0"
"MAM01B","Carpintería y Mueble","basic","MAM","Madera, Mueble y Corcho","occupation:cno11:7812","7812","Ajustadores y operadores de máquinas para trabajar la madera","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/madera-mueble-corcho/carpinteria-mueble.html","Operador / operadora de máquinas fijas para fabricar productos de madera.","2026-08-13","1.0.0"
"MAM01B","Carpintería y Mueble","basic","MAM","Madera, Mueble y Corcho","occupation:cno11:8209","8209","Montadores y ensambladores no clasificados en otros epígrafes","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/madera-mueble-corcho/fpb-carpinteria-mueble.html","Montador / montadora de muebles de madera o similares.","2026-08-13","1.0.0"
"MAM01B","Carpintería y Mueble","basic","MAM","Madera, Mueble y Corcho","occupation:cno11:9700","9700","Peones de las industrias manufactureras","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/madera-mueble-corcho/fpb-carpinteria-mueble.html","Peón de la industria de la madera y del corcho.","2026-08-13","1.0.0"
"MAM01M","Carpintería y Mueble","intermediate","MAM","Madera, Mueble y Corcho","occupation:cno11:7812","7812","Ajustadores y operadores de máquinas para trabajar la madera","official_output","https://www.boe.es/eli/es/rd/1128/2010","Operador de máquinas fijas para fabricar productos de madera.","2026-08-09","1.0.0"
"MAM01M","Carpintería y Mueble","intermediate","MAM","Madera, Mueble y Corcho","occupation:cno11:8209","8209","Montadores y ensambladores no clasificados en otros epígrafes","official_output","https://www.boe.es/eli/es/rd/1128/2010","Montador-ensamblador de elementos de carpintería.","2026-08-09","1.0.0"
"MAM02M","Instalación y Amueblamiento","intermediate","MAM","Madera, Mueble y Corcho","occupation:cno11:7812","7812","Ajustadores y operadores de máquinas para trabajar la madera","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/madera-mueble-corcho/instalacion-amueblamiento.html","Operador / operadora de máquinas fijas para fabricar productos de madera.","2026-08-22","1.0.0"
"QUI01E","Cultivos celulares","specialization","QUI","Química","occupation:cno11:3141","3141","Técnicos en ciencias biológicas (excepto en áreas sanitarias)","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/quimica/ce-cultivos-celulares.html","Experta / experto en cultivos celulares","2026-08-21","1.0.0"
"QUI01M","Planta Química","intermediate","QUI","Química","occupation:cno11:8131","8131","Operadores en plantas industriales químicas","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/quimica/planta-quimica.html","Operador / operadora principal en instalaciones de tratamiento químico.","2026-08-22","1.0.0"
"QUI01S","Laboratorio de Análisis y Control de Calidad","higher","QUI","Química","occupation:cno11:3129","3129","Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/quimica/lab-analisis-control-calidad.html","Analista de laboratorio químico.","2026-08-14","1.0.0"
"QUI01S","Laboratorio de Análisis y Control de Calidad","higher","QUI","Química","occupation:cno11:3160","3160","Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/quimica/lab-analisis-control-calidad.html","Técnica / técnico en control de calidad en industrias de manufacturas diversas.","2026-08-14","1.0.0"
"QUI02M","Operaciones de Laboratorio","intermediate","QUI","Química","occupation:cno11:3160","3160","Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/quimica/operaciones-laboratorio.html","control de calidad de materiales","2026-08-14","1.0.0"
"SAN01S","Audiología Protésica","higher","SAN","Sanidad","occupation:cno11:3317","3317","Técnicos en audioprótesis","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/audiologia-protesica.html","Audioprotésica / audioprotésico.","2026-08-21","1.0.0"
"SAN01SD","Audiología Protésica (distancia)","higher","SAN","Sanidad","occupation:cno11:3317","3317","Técnicos en audioprótesis","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/audiologia-protesica.html","Audioprotésica / audioprotésico.","2026-08-21","1.0.0"
"SAN02M","Farmacia y Parafarmacia","intermediate","SAN","Sanidad","occupation:cno11:5621","5621","Técnicos auxiliares de farmacia","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/farmacia-parafarmacia.html","Auxiliar de Farmacia.","2026-08-20","1.0.0"
"SAN02S","Prótesis Dentales","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/protesis-dentales.html","Comercial en la industria dental o depósitos dentales.","2026-08-21","1.0.0"
"SAN02S","Prótesis Dentales","higher","SAN","Sanidad","occupation:cno11:3316","3316","Técnicos en prótesis dentales","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/protesis-dentales.html","Técnica / técnico especialista en prótesis dental.","2026-08-21","1.0.0"
"SAN04S","Anatomía Patológica y Citodiagnóstico","higher","SAN","Sanidad","occupation:cno11:3314","3314","Técnicos en laboratorio de diagnóstico clínico","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/anatomia-patologica-citodiagnostico.html","Técnica / técnico especialista en anatomía patológica y citología.","2026-08-14","1.0.0"
"SAN07S","Imagen para el Diagnóstico y Medicina Nuclear","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/imagen-diagnostico-medicina-nuclear.html","Delegada / delegado comercial de productos hospitalarios y farmacéuticos.","2026-08-13","1.0.0"
"SAN07SD","Imagen para el Diagnóstico y Medicina Nuclear (distancia)","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/imagen-diagnostico-medicina-nuclear.html","Delegada / delegado comercial de productos hospitalarios y farmacéuticos.","2026-08-13","1.0.0"
"SAN08S","Laboratorio Clínico y Biomédico","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/laboratorio-clinico-biomedico.html","Delegada / delegado comercial de productos hospitalarios y farmacéuticos.","2026-08-20","1.0.0"
"SAN08SD","Laboratorio Clínico y Biomédico (distancia)","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/laboratorio-clinico-biomedico.html","Delegada / delegado comercial de productos hospitalarios y farmacéuticos.","2026-08-20","1.0.0"
"SAN09S","Radioterapia y Dosimetría","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/radioterapia-dosimetria.html","Delegada / delegado comercial de equipos de radioelectrología médica","2026-08-14","1.0.0"
"SAN09SD","Radioterapia y Dosimetría (distancia)","higher","SAN","Sanidad","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/sanidad/radioterapia-dosimetria.html","Delegada / delegado comercial de equipos de radioelectrología médica","2026-08-14","1.0.0"
"SAN21","Cuidados Auxiliares de Enfermería","intermediate","SAN","Sanidad","occupation:cno11:5611","5611","Auxiliares de enfermería hospitalaria","official_output","https://todofp.es/dam/jcr%3Aaf5b68fd-e75c-493b-94ff-0565d3886473/san21cuidauxilenfermeria-pdf.pdf","Auxiliar de Enfermería/Clínica..","2026-08-08","1.0.0"
"SAN21","Cuidados Auxiliares de Enfermería","intermediate","SAN","Sanidad","occupation:cno11:5612","5612","Auxiliares de enfermería de atención primaria","official_output","https://todofp.es/dam/jcr%3Aaf5b68fd-e75c-493b-94ff-0565d3886473/san21cuidauxilenfermeria-pdf.pdf","Auxiliar de Atención primaria.","2026-08-08","1.0.0"
"SEA01M","Emergencias y Protección Civil","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5931","5931","Bomberos (excepto forestales)","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Bombera / bombero de aeropuertos.","2026-08-21","1.0.0"
"SEA01M","Emergencias y Protección Civil","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5932","5932","Bomberos forestales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Bombera / bombero forestal.","2026-08-21","1.0.0"
"SEA01M","Emergencias y Protección Civil","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5993","5993","Agentes forestales y medioambientales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Vigilante de incendios forestales.","2026-08-21","1.0.0"
"SEA01MD","Emergencias y Protección Civil (distancia)","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5931","5931","Bomberos (excepto forestales)","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Bombera / bombero de aeropuertos.","2026-08-21","1.0.0"
"SEA01MD","Emergencias y Protección Civil (distancia)","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5932","5932","Bomberos forestales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Bombera / bombero forestal.","2026-08-21","1.0.0"
"SEA01MD","Emergencias y Protección Civil (distancia)","intermediate","SEA","Seguridad y Medio Ambiente","occupation:cno11:5993","5993","Agentes forestales y medioambientales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/emergencias-proteccion-civil.html","Vigilante de incendios forestales.","2026-08-21","1.0.0"
"SEA03S","Química y Salud Ambiental","higher","SEA","Seguridad y Medio Ambiente","occupation:cno11:2640","2640","Profesionales de ventas técnicas y médicas (excepto las TIC)","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/quimica-salud-ambiental.html","Comercial de información de productos biocidas y fitosanitarios","2026-08-14","1.0.0"
"SEA03S","Química y Salud Ambiental","higher","SEA","Seguridad y Medio Ambiente","occupation:cno11:3129","3129","Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/seguridad-medio-ambiente/quimica-salud-ambiental.html","Técnica / técnico en gestión ambiental.","2026-08-14","1.0.0"
"SSC01M","Atención a Personas en Situación de Dependencia","intermediate","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:5629","5629","Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes","reviewed_relationship","https://www.sepe.es/fr/SiteSepe/contenidos/COVID-19/documentos/documentacion-melilla/2021/201221-Resolucion-provisional--20-12-2021-firmada.pdf","Categoría: CUIDADORES DE PERSONAS CON DISCAPACIDAD (CNO 56291025) Titulación: FP grado medio en atención a personas en situación de dependencia","2026-08-08","1.0.0"
"SSC01M","Atención a Personas en Situación de Dependencia","intermediate","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:5710","5710","Trabajadores de los cuidados personales a domicilio","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1593","Auxiliar de ayuda a domicilio.","2026-08-08","1.0.0"
"SSC01S","Educación Infantil","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:2252","2252","Técnicos en educación infantil","official_output","https://www.boe.es/eli/es/rd/2007/10/29/1394","Educador o educadora infantil en primer ciclo de educación infantil","2026-08-12","1.0.0"
"SSC01SD","Educación Infantil (distancia)","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:2252","2252","Técnicos en educación infantil","official_output","https://www.boe.es/eli/es/rd/2007/10/29/1394","Educador o educadora infantil en primer ciclo de educación infantil.","2026-08-12","1.0.0"
"SSC02S","Animación Sociocultural y Turística","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3713","3713","Profesionales de apoyo al trabajo y a la educación social","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/animacion-sociocultural-turistica.html","Dinamizador / dinamizadora comunitario.","2026-08-21","1.0.0"
"SSC02S","Animación Sociocultural y Turística","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3724","3724","Monitores de actividades recreativas y de entretenimiento","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/animacion-sociocultural-turistica.html","Animador / animadora de veladas y espectáculos.","2026-08-21","1.0.0"
"SSC02S","Animación Sociocultural y Turística","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:4411","4411","Empleados de información al usuario","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/animacion-sociocultural-turistica.html","Informador / informadora juvenil.","2026-08-21","1.0.0"
"SSC03S","Integración Social","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:2312","2312","Técnicos educadores de educación especial","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/integracion-social.html","Educador / educadora de educación especial.","2026-08-12","1.0.0"
"SSC03S","Integración Social","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3713","3713","Profesionales de apoyo al trabajo y a la educación social","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/integracion-social.html","Técnica / técnico de integración social.","2026-08-12","1.0.0"
"SSC03SD","Integración Social (distancia)","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:2312","2312","Técnicos educadores de educación especial","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/integracion-social.html","Educador / educadora de educación especial.","2026-08-12","1.0.0"
"SSC03SD","Integración Social (distancia)","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3713","3713","Profesionales de apoyo al trabajo y a la educación social","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/integracion-social.html","Técnica / técnico de integración social.","2026-08-12","1.0.0"
"SSC04S","Promoción de Igualdad de Género","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3714","3714","Promotores de igualdad de oportunidades entre mujeres y hombres","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/promocion-igualdad-genero.html","Promotor / promotora para la igualdad efectiva de mujeres y hombres.","2026-08-22","1.0.0"
"SSC05S","Mediación Comunicativa","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:3713","3713","Profesionales de apoyo al trabajo y a la educación social","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/mediacion-comunicativa.html","Mediador / mediadora social de la comunidad sorda.","2026-08-14","1.0.0"
"SSC06S","Formación para la movilidad segura y sostenible","higher","SSC","Servicios Socioculturales y a la Comunidad","occupation:cno11:5894","5894","Instructores de autoescuela","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/servicios-socioculturales-comunidad/formacion-movilidad-segura-sostenible.html","Profesor de formación vial.","2026-08-22","1.0.0"
"TCP02B","Tapicería y Cortinaje","basic","TCP","Textil, Confección y Piel","occupation:cno11:7835","7835","Tapiceros, colchoneros y afines","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/textil-confeccion-piel/tapiceria-cortinaje.html","Tapicera / tapicero de muebles.","2026-08-22","1.0.0"
"TMV01B","Mantenimiento de Vehículos","basic","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:7401","7401","Mecánicos y ajustadores de vehículos de motor","official_output","https://www.boe.es/eli/es/rd/2014/02/28/127","Operario de taller de mecánica rápida.","2026-08-12","1.0.0"
"TMV01M","Carrocería","intermediate","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:7232","7232","Pintores en las industrias manufactureras","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7232 Pintores en las industrias manufactureras","2026-08-20","1.0.0"
"TMV01S","Automoción","higher","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:3160","3160","Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/transporte-mantenimiento-vehiculos/automocion.html","Encargada / encargado de ITV.","2026-08-21","1.0.0"
"TMV01S","Automoción","higher","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:3405","3405","Tasadores","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/transporte-mantenimiento-vehiculos/automocion.html","Perita / perito tasador de vehículos.","2026-08-21","1.0.0"
"TMV01S","Automoción","higher","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:4412","4412","Recepcionistas (excepto de hoteles)","official_output","https://www.boe.es/eli/es/rd/2008/11/03/1796","Recepcionista de vehículos.","2026-08-21","1.0.0"
"TMV02M","Electromecánica de Vehículos Automóviles","intermediate","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:7401","7401","Mecánicos y ajustadores de vehículos de motor","official_output","https://www.boe.es/eli/es/rd/2010/03/19/453","Mecánico de automóviles.","2026-08-12","1.0.0"
"TMV03E","Mantenimiento y seguridad en sistemas de vehículos hibridos y eléctricos","specialization","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:3405","3405","Tasadores","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/transporte-mantenimiento-vehiculos/ce-mantenimiento-seguridad-hibridos-electricos.html","Perito tasador de vehículos.","2026-08-14","1.0.0"
"TMV03M","Electromecánica de maquinaria","intermediate","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:7403","7403","Mecánicos y ajustadores de maquinaria agrícola e industrial","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/transporte-mantenimiento-vehiculos/electromecanica-maquinaria.html","Electromecánica / electromecánico de maquinaria agrícola.","2026-08-21","1.0.0"
"TMV05M","Mantenimiento de Material Rodante Ferroviario","intermediate","TMV","Transporte y Mantenimiento de Vehículos","occupation:cno11:7404","7404","Mecánicos y ajustadores de maquinaria naval y ferroviaria","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/transporte-mantenimiento-vehiculos/mnto-material-rodante-ferroviario.html","Técnica / técnico en mantenimiento de sistemas de tracción y motores.","2026-08-22","1.0.0"
